,ID_FIRMA,START_DATE_WEEK,VENIT,CHELTUIALA,TVA IN,TVA OUT,CASHFLOW,SLOT 1,SLOT 2,SLOT 3,SLOT 4,SLOT 5,SLOT 6,SLOT 7,SLOT 8,SLOT 9,SLOT 10,SLOT 11,SLOT 12,SLOT 13,SLOT 14,SLOT 15,SLOT 16,SLOT 17,SLOT 18,SLOT 19,SLOT 20
235,124,2021-01-18,162783.78,141404.56,14452.51,15379.22,5304.2,482.0,457.0,474.0,405.0,473.0,479.0,447.0,386.0,452.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,124,2021-01-25,128143.42,128748.3,9310.3,14190.55,5116.57,405.0,455.0,444.0,472.0,471.0,448.0,405.0,395.0,427.0,486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,124,2021-02-01,170908.22,128670.3,15509.33,15834.71,5395.11,444.0,426.0,419.0,457.0,455.0,415.0,463.0,436.0,431.0,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,124,2021-02-08,158664.56,162281.08,14122.01,10158.06,4753.9,428.0,431.0,418.0,454.0,441.0,474.0,497.0,444.0,484.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,124,2021-02-15,146424.91,120539.05,11590.05,13916.64,3616.02,435.0,400.0,470.0,457.0,464.0,460.0,477.0,399.0,404.0,389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,124,2021-02-22,120023.98,175864.15,11434.29,10893.94,3354.77,417.0,382.0,455.0,464.0,449.0,478.0,435.0,420.0,414.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,124,2021-03-01,123114.39,138644.15,13221.67,9886.76,5789.61,427.0,414.0,454.0,460.0,459.0,490.0,401.0,469.0,401.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,124,2021-03-08,144462.3,154967.64,14282.81,12814.98,896.34,380.0,480.0,433.0,477.0,469.0,422.0,472.0,489.0,427.0,466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,124,2021-03-15,169883.42,164098.69,8980.97,14646.4,8694.0,488.0,426.0,409.0,409.0,434.0,439.0,422.0,490.0,386.0,437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,124,2021-03-22,128150.42,145989.59,10208.22,17394.38,8463.02,470.0,405.0,429.0,457.0,476.0,400.0,395.0,490.0,440.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,124,2021-03-29,144399.3,119677.25,10046.07,10981.67,-519.13,424.0,394.0,491.0,468.0,441.0,403.0,402.0,419.0,476.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,124,2021-04-05,179016.66,123301.47,15999.37,11352.13,2197.13,408.0,440.0,416.0,404.0,434.0,488.0,449.0,422.0,420.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,124,2021-04-12,188158.91,164048.69,12081.7,16475.21,1706.69,458.0,465.0,444.0,411.0,473.0,383.0,474.0,423.0,414.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,124,2021-04-19,161715.98,177723.76,12000.54,16198.15,10258.16,466.0,423.0,452.0,419.0,435.0,474.0,408.0,439.0,449.0,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,124,2021-04-26,118000.37,162234.08,13714.13,9155.92,-2948.94,391.0,411.0,412.0,410.0,454.0,435.0,400.0,485.0,479.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,124,2021-05-03,155617.15,155000.64,9388.58,13181.57,5184.71,392.0,497.0,447.0,399.0,410.0,457.0,427.0,483.0,437.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,124,2021-05-10,149535.32,132355.52,12896.93,9793.09,2925.68,432.0,453.0,443.0,458.0,424.0,446.0,400.0,386.0,459.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,124,2021-05-17,143443.49,140497.76,12165.65,15473.79,902.21,476.0,409.0,466.0,374.0,406.0,440.0,473.0,416.0,468.0,474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,124,2021-05-24,158685.56,97007.12,15511.85,11442.3,-3733.65,475.0,440.0,471.0,447.0,400.0,457.0,399.0,450.0,442.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,124,2021-05-31,129224.22,152315.22,12896.03,12728.42,5881.21,388.0,405.0,471.0,456.0,468.0,436.0,431.0,475.0,423.0,463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,124,2021-06-07,120045.98,94299.71,10122.91,15382.82,3413.78,391.0,485.0,408.0,393.0,481.0,396.0,391.0,484.0,383.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,124,2021-06-14,157694.76,116963.83,9306.16,14191.36,4856.66,463.0,429.0,395.0,406.0,379.0,409.0,477.0,442.0,421.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,124,2021-06-21,110831.73,122332.66,10201.92,9246.18,935.63,463.0,466.0,463.0,395.0,401.0,464.0,417.0,404.0,376.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,124,2021-06-28,129229.22,119675.25,13065.28,14647.48,9709.85,436.0,464.0,474.0,466.0,461.0,392.0,401.0,422.0,411.0,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,124,2021-07-05,159692.37,164969.49,16079.27,14188.12,1686.14,400.0,462.0,445.0,459.0,391.0,455.0,458.0,401.0,487.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,124,2021-07-12,141379.88,90673.49,8167.99,16572.57,-2310.95,436.0,446.0,481.0,440.0,396.0,392.0,400.0,450.0,471.0,453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,124,2021-07-19,193232.93,131454.71,14935.08,14833.39,1479.88,403.0,433.0,419.0,492.0,422.0,423.0,460.0,406.0,385.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,124,2021-07-26,150499.13,171367.13,9225.36,9521.43,421.44,393.0,450.0,391.0,408.0,444.0,484.0,426.0,457.0,470.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,124,2021-08-02,108884.12,169526.52,14615.83,10988.15,2698.0,431.0,389.0,418.0,467.0,437.0,394.0,476.0,458.0,432.0,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,124,2021-08-09,148507.52,173165.74,11103.34,12360.75,-697.49,438.0,459.0,390.0,440.0,445.0,471.0,444.0,452.0,428.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,124,2021-08-16,172941.83,136837.54,14127.77,13179.14,1824.86,443.0,432.0,427.0,457.0,446.0,372.0,448.0,460.0,459.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,124,2021-08-23,200328.57,135976.74,10773.56,15011.55,3280.77,444.0,397.0,429.0,421.0,420.0,433.0,457.0,414.0,460.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,124,2021-08-30,123051.39,154089.83,14204.97,13641.2,6564.83,456.0,400.0,424.0,458.0,473.0,449.0,406.0,462.0,418.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,124,2021-09-06,191164.32,134171.13,14127.14,13730.56,-2701.19,447.0,401.0,434.0,413.0,443.0,427.0,409.0,387.0,451.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,124,2021-09-13,171859.03,145020.78,9800.78,15651.69,5843.96,411.0,408.0,421.0,463.0,414.0,420.0,432.0,463.0,464.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,124,2021-09-20,150542.13,137790.34,14780.04,15744.46,-872.08,381.0,402.0,457.0,405.0,445.0,411.0,398.0,437.0,421.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,124,2021-09-27,195262.54,161330.27,10943.72,10254.88,-2316.68,418.0,408.0,406.0,454.0,445.0,408.0,437.0,396.0,457.0,485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,124,2021-10-04,118013.37,165903.3,15184.05,17937.43,8584.57,411.0,476.0,382.0,467.0,435.0,419.0,394.0,417.0,396.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,124,2021-10-11,173945.64,106006.17,15269.36,16934.75,5011.75,452.0,391.0,489.0,465.0,479.0,483.0,490.0,460.0,410.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,124,2021-10-18,118023.37,124145.27,9637.02,16657.15,-2042.97,435.0,435.0,417.0,472.0,431.0,438.0,399.0,477.0,421.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,124,2021-10-25,197268.15,165017.49,10530.25,11630.36,433.19,452.0,420.0,451.0,405.0,408.0,462.0,425.0,422.0,486.0,474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,124,2021-11-01,197304.15,154112.83,9799.7,12995.85,4242.93,388.0,445.0,428.0,445.0,411.0,377.0,419.0,490.0,423.0,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,124,2021-11-08,135235.05,106904.98,15834.88,12176.01,5496.96,405.0,414.0,467.0,481.0,455.0,443.0,403.0,397.0,387.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,124,2021-11-15,182023.08,119610.25,9388.49,12173.94,3544.15,375.0,458.0,475.0,431.0,443.0,470.0,432.0,445.0,437.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,124,2021-11-22,137327.66,134198.13,9065.73,15015.24,-5342.64,477.0,434.0,439.0,384.0,461.0,440.0,461.0,396.0,401.0,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,124,2021-11-29,160739.17,121430.86,11351.24,14374.29,7848.7,481.0,427.0,466.0,458.0,478.0,384.0,402.0,395.0,433.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,124,2021-12-06,157692.76,136911.54,15676.52,14467.88,1414.97,412.0,466.0,405.0,444.0,464.0,440.0,412.0,381.0,458.0,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,124,2021-12-13,159736.37,135941.74,10043.46,14644.33,3455.22,415.0,484.0,417.0,421.0,412.0,452.0,472.0,451.0,380.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,124,2021-12-20,134234.25,172208.93,10044.81,10342.8,6660.47,373.0,439.0,383.0,410.0,474.0,386.0,395.0,478.0,385.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,124,2021-12-27,130181.03,162219.08,11102.71,16387.84,610.65,386.0,427.0,411.0,376.0,445.0,481.0,476.0,458.0,432.0,494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,124,2022-01-03,137302.66,168661.71,10043.91,15746.08,4426.36,389.0,455.0,438.0,437.0,436.0,449.0,451.0,462.0,484.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,124,2022-01-10,169856.42,107877.78,14120.84,9978.64,-1771.85,436.0,405.0,456.0,418.0,469.0,401.0,466.0,432.0,387.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,124,2022-01-17,186100.3,166808.1,12814.86,9243.12,2659.43,459.0,457.0,469.0,438.0,436.0,447.0,455.0,463.0,374.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,124,2022-01-24,105773.71,173108.74,8248.98,14188.39,8567.97,489.0,426.0,395.0,448.0,471.0,475.0,444.0,448.0,431.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,124,2022-01-31,117953.37,174032.54,15345.21,11897.07,290.88,428.0,404.0,432.0,423.0,442.0,422.0,411.0,436.0,396.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,124,2022-02-07,150530.13,163142.88,15512.21,17209.47,4163.3,441.0,398.0,400.0,442.0,467.0,467.0,421.0,469.0,404.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,124,2022-02-14,156639.95,90668.49,14936.52,11809.96,6148.76,457.0,407.0,401.0,440.0,464.0,406.0,434.0,424.0,447.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,124,2022-02-21,186128.3,133254.32,12162.59,12817.95,-3001.43,462.0,421.0,421.0,410.0,444.0,393.0,415.0,397.0,425.0,491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,124,2022-02-28,127196.61,160444.47,8572.64,13458.9,4285.1,447.0,448.0,413.0,407.0,433.0,461.0,386.0,384.0,430.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,124,2022-03-07,118001.37,134176.13,12004.05,9428.93,2502.0,460.0,424.0,478.0,401.0,445.0,389.0,477.0,452.0,452.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,124,2022-03-14,146490.91,166839.1,14446.75,15744.46,3750.25,394.0,416.0,385.0,461.0,422.0,393.0,410.0,454.0,427.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,124,2022-03-21,153577.54,163125.88,16001.44,10986.35,5298.27,479.0,418.0,469.0,487.0,437.0,420.0,444.0,402.0,405.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,124,2022-03-28,120004.98,100631.34,15756.51,14828.62,3917.64,403.0,493.0,483.0,422.0,456.0,400.0,433.0,467.0,429.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,124,2022-04-04,174930.44,179535.37,15839.83,14185.06,4413.84,450.0,455.0,396.0,454.0,466.0,470.0,473.0,409.0,388.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,124,2022-04-11,147490.71,174105.54,13307.24,13819.73,7907.8,462.0,400.0,404.0,409.0,425.0,465.0,482.0,420.0,423.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,124,2022-04-18,128216.42,169534.52,10040.31,11263.86,6182.06,433.0,431.0,449.0,404.0,429.0,393.0,479.0,407.0,497.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,124,2022-04-25,180043.47,112350.81,11344.85,9341.29,3204.0,454.0,372.0,453.0,443.0,446.0,422.0,416.0,480.0,447.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,124,2022-05-02,156682.95,114176.42,10618.17,10252.45,11117.96,406.0,429.0,441.0,390.0,417.0,475.0,437.0,384.0,426.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,124,2022-05-09,156660.95,129623.1,12655.33,9884.96,3866.56,480.0,470.0,420.0,467.0,458.0,408.0,405.0,382.0,441.0,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,124,2022-05-16,158649.56,108734.59,13959.33,15748.24,5663.59,465.0,419.0,461.0,444.0,467.0,453.0,395.0,465.0,443.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,124,2022-05-23,125084.0,116059.03,8493.27,9244.83,-1336.85,440.0,389.0,430.0,446.0,451.0,460.0,459.0,418.0,477.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,124,2022-05-30,141387.88,130516.91,8985.02,10344.33,6949.01,486.0,493.0,415.0,443.0,455.0,441.0,426.0,388.0,399.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,124,2022-06-06,169860.42,135939.74,15507.8,15560.62,4331.51,459.0,421.0,438.0,409.0,466.0,455.0,434.0,387.0,432.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,124,2022-06-13,171895.03,164947.49,11347.28,12179.88,-978.16,468.0,448.0,427.0,443.0,449.0,418.0,395.0,459.0,412.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,124,2022-06-20,106815.51,117880.64,9636.03,9157.9,1052.8,481.0,427.0,483.0,410.0,402.0,450.0,458.0,440.0,497.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,124,2022-06-27,116978.56,164093.69,10369.37,9614.39,2360.0,408.0,408.0,391.0,436.0,475.0,426.0,497.0,450.0,466.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,124,2022-07-04,155591.15,106070.17,14938.41,12172.86,7526.48,406.0,402.0,485.0,435.0,469.0,416.0,408.0,448.0,430.0,461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,124,2022-07-11,125108.0,175844.15,11592.12,11627.93,-1442.06,435.0,418.0,452.0,402.0,400.0,482.0,399.0,441.0,390.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,124,2022-07-18,170922.22,164126.69,8406.08,15195.21,-121.07,426.0,378.0,471.0,389.0,435.0,428.0,442.0,415.0,419.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,124,2022-07-25,172867.83,152315.22,12572.73,14648.74,-3163.59,397.0,419.0,426.0,462.0,415.0,378.0,419.0,484.0,451.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,124,2022-08-01,147442.71,115988.03,8575.43,17480.14,-3504.14,422.0,415.0,492.0,477.0,421.0,400.0,462.0,384.0,435.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,124,2022-08-08,111886.54,153224.03,8986.01,9975.22,-2382.18,409.0,428.0,468.0,419.0,430.0,415.0,423.0,453.0,416.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,124,2022-08-15,130216.03,99705.54,15425.38,15103.24,1149.98,478.0,400.0,389.0,473.0,421.0,421.0,401.0,410.0,436.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,124,2022-08-22,158673.56,167723.91,12330.41,17023.56,9383.28,417.0,450.0,396.0,381.0,447.0,378.0,396.0,393.0,456.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,124,2022-08-29,139312.27,137766.34,12408.69,17113.64,4016.62,450.0,399.0,395.0,381.0,463.0,427.0,397.0,495.0,478.0,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,124,2022-09-05,121056.78,122381.66,15919.56,14557.5,4503.99,487.0,482.0,496.0,405.0,440.0,468.0,451.0,410.0,480.0,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,124,2022-09-12,192176.13,96936.12,12160.61,12172.5,2026.71,416.0,384.0,441.0,411.0,460.0,464.0,406.0,460.0,425.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,124,2022-09-19,106769.51,179520.37,14287.58,13457.73,7259.23,393.0,414.0,418.0,442.0,453.0,483.0,417.0,380.0,452.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,124,2022-09-26,174971.44,176808.96,14942.37,16565.28,-4305.92,416.0,456.0,473.0,496.0,425.0,431.0,470.0,409.0,486.0,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,124,2022-10-03,119982.98,170442.32,15835.96,9251.22,852.56,451.0,444.0,422.0,419.0,457.0,438.0,412.0,395.0,480.0,493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,124,2022-10-10,117976.37,117794.64,13384.62,10255.78,419.09,443.0,435.0,405.0,409.0,456.0,473.0,416.0,491.0,434.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,124,2022-10-17,167848.81,177728.76,15999.28,15012.63,7829.43,439.0,401.0,389.0,395.0,436.0,437.0,440.0,456.0,428.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,124,2022-10-24,200362.57,96979.12,13713.41,17299.36,6461.29,442.0,421.0,475.0,440.0,437.0,416.0,442.0,383.0,393.0,494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,124,2022-10-31,115985.76,125075.08,11676.34,9708.78,-1011.85,449.0,471.0,448.0,386.0,412.0,422.0,482.0,397.0,452.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,124,2022-11-07,121014.78,169528.52,8653.17,17394.2,5278.4,435.0,421.0,415.0,468.0,458.0,477.0,393.0,380.0,454.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,124,2022-11-14,187155.1,141429.56,9306.88,16201.93,-36.34,476.0,492.0,448.0,431.0,403.0,400.0,424.0,459.0,398.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,124,2022-11-21,162762.78,146843.39,8492.28,10158.06,689.52,438.0,474.0,400.0,455.0,460.0,471.0,404.0,486.0,473.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,124,2022-11-28,164786.39,103290.76,8900.98,17761.51,1446.71,470.0,458.0,474.0,432.0,453.0,420.0,468.0,385.0,425.0,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,124,2022-12-05,116978.56,101487.15,15839.29,11988.4,3593.02,469.0,478.0,454.0,435.0,399.0,488.0,463.0,471.0,463.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,124,2022-12-12,164789.39,141447.56,9473.16,11628.83,6986.2,395.0,417.0,400.0,450.0,433.0,389.0,484.0,463.0,391.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,124,2022-12-19,195301.54,122325.66,8328.07,12086.21,3953.49,456.0,463.0,449.0,473.0,460.0,434.0,420.0,491.0,434.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,124,2022-12-26,172878.83,104278.56,10038.42,13544.65,426.45,464.0,471.0,473.0,457.0,435.0,468.0,452.0,458.0,454.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,124,2023-01-02,181062.27,101490.15,14204.07,15106.03,-114.19,389.0,451.0,395.0,387.0,452.0,493.0,491.0,460.0,431.0,471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,124,2023-01-09,105802.71,160425.47,11922.53,10161.93,3906.84,412.0,428.0,463.0,415.0,449.0,478.0,428.0,459.0,504.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,124,2023-01-16,185091.49,149547.81,14283.35,17119.13,-2989.47,446.0,415.0,443.0,405.0,493.0,430.0,491.0,433.0,376.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,124,2023-01-23,114958.95,151344.42,10776.08,14184.43,3350.97,437.0,465.0,446.0,453.0,443.0,417.0,435.0,438.0,391.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,124,2023-01-30,127177.61,120534.05,11347.19,16839.37,9203.65,472.0,450.0,389.0,423.0,456.0,447.0,460.0,472.0,460.0,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,124,2023-02-06,178999.66,174937.35,12000.54,14369.25,-3332.14,440.0,425.0,454.0,431.0,455.0,422.0,425.0,449.0,411.0,371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,124,2023-02-13,182105.08,165916.3,14452.24,17205.87,5668.49,437.0,425.0,396.0,462.0,483.0,466.0,424.0,497.0,406.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,124,2023-02-20,128153.42,101474.15,14371.53,16930.43,-4941.04,474.0,386.0,387.0,419.0,447.0,389.0,425.0,430.0,436.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,124,2023-02-27,200371.57,91503.29,9226.26,14733.95,9150.33,457.0,394.0,407.0,405.0,471.0,368.0,430.0,406.0,408.0,502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,124,2023-03-06,136262.86,171294.13,13062.85,13454.49,3196.0,474.0,458.0,414.0,389.0,455.0,469.0,361.0,362.0,421.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,124,2023-03-13,185112.49,165027.49,13633.96,12820.02,9936.61,464.0,451.0,484.0,426.0,471.0,394.0,469.0,450.0,424.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,124,2023-03-20,145435.1,127809.49,9713.86,9429.65,-4285.92,377.0,420.0,355.0,488.0,403.0,404.0,406.0,475.0,447.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,124,2023-03-27,200356.57,145958.59,10042.29,12080.09,7009.39,459.0,441.0,451.0,503.0,425.0,421.0,451.0,392.0,376.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,124,2023-04-03,104821.9,105126.37,11515.18,14557.77,5759.17,376.0,497.0,513.0,452.0,444.0,375.0,438.0,476.0,416.0,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,124,2023-04-10,159702.37,147805.2,12735.41,12179.52,-268.64,472.0,435.0,383.0,431.0,478.0,459.0,473.0,412.0,408.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,124,2023-04-17,130198.03,170439.32,14937.69,13914.48,-661.17,452.0,378.0,411.0,414.0,402.0,436.0,473.0,404.0,450.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
